datetime,hour_of_day,supply_voltage,supply_current,battery_voltage,battery_current,temperature,is_anomaly
2024-01-01 05:42:00,5.7,33,4.7103,78.9924,1.5334,24.5923,0
2024-01-01 05:43:00,5.72,33,4.8037,79.3001,1.551,24.5166,0
2024-01-01 05:44:00,5.73,33,4.7983,79.1545,1.7099,24.4618,0
2024-01-01 05:45:00,5.75,33,4.7197,78.4716,1.5131,24.3671,0
2024-01-01 05:46:00,5.77,33,4.7939,78.4433,1.559,24.646,0
2024-01-01 05:47:00,5.78,33,4.8546,78.3931,1.4573,24.7826,0
2024-01-01 05:48:00,5.8,33,4.7784,78.9843,1.482,24.1228,0
2024-01-01 05:49:00,5.82,33,4.9218,80.3008,1.5054,24.5802,0
2024-01-01 05:50:00,5.83,33,4.7061,79.3205,1.5747,24.7521,0
2024-01-01 05:51:00,5.85,33,4.8815,80.0259,1.5421,24.6685,0
2024-01-01 05:52:00,5.87,33,4.9992,78.7825,1.4962,24.5202,0
2024-01-01 05:53:00,5.88,33,4.7876,80.0002,1.5634,25.011,0
2024-01-01 05:54:00,5.9,33,4.9434,80.5692,1.5907,25.1371,0
2024-01-01 05:55:00,5.92,33,4.929,79.7786,1.6222,24.8306,0
2024-01-01 05:56:00,5.93,33,4.8104,80.5672,1.5082,24.9383,1
2024-01-01 05:57:00,5.95,33,4.8806,80.0682,1.5029,24.7565,0
2024-01-01 05:58:00,5.97,33,4.9748,80.0836,1.3965,35.63790475680568,1
2024-01-01 05:59:00,5.98,33,5.0273,80.355,1.5199,25.1586,0
2024-01-01 06:00:00,6.0,33,5.0239,79.6773,1.4642,25.1868,0
2024-01-01 06:01:00,6.02,33,5.1013,80.0667,1.4082,25.3841,0
2024-01-01 06:02:00,6.03,33,5.0572,79.4723,1.4612,24.6545,0
2024-01-01 06:03:00,6.05,33,5.0791,80.6326,1.4926,24.8873,0
2024-01-01 06:04:00,6.07,33,5.1625,80.1466,1.5016,25.2104,0
2024-01-01 06:05:00,6.08,33,4.9444,81.2374,1.5042,25.2451,0
2024-01-01 06:06:00,6.1,33,5.2493,80.6961,1.4717,24.8847,0
2024-01-01 06:07:00,6.12,33,5.1437,80.0656,1.4506,25.2212,0
2024-01-01 06:08:00,6.13,33,5.0648,81.01,1.4752,25.3967,0
2024-01-01 06:09:00,6.15,33,5.0478,81.0909,1.4712,23.7175773608506,1
2024-01-01 06:10:00,6.17,33,5.2062,81.1991,1.395,25.5979,0
2024-01-01 06:11:00,6.18,33,5.1708,81.1489,1.472,25.2384,0
2024-01-01 06:12:00,6.2,33,5.212,80.9011,1.4671,25.4256,0
2024-01-01 06:13:00,6.22,33,5.2241,80.6926,1.4173,25.5204,0
2024-01-01 06:14:00,6.23,33,5.2464,80.592,1.4497,25.3669,0
2024-01-01 06:15:00,6.25,33,5.2824,81.443,1.4041,25.9682,0
2024-01-01 06:16:00,6.27,33,5.3626,80.2784,1.3714,25.5737,0
2024-01-01 06:17:00,6.28,33,5.3613,81.255,1.4636,25.5736,0
2024-01-01 06:18:00,6.3,33,5.2585,80.6624,1.3979,25.1188,0
2024-01-01 06:19:00,6.32,33,5.3589,80.4567,1.4261,25.988,0
2024-01-01 06:20:00,6.33,33,5.3629,81.2123,1.4386,25.6822,0
2024-01-01 06:21:00,6.35,33,5.3438,81.4596,1.4108,25.7544,0
2024-01-01 06:22:00,6.37,33,5.4695,80.7973,1.4168,25.8422,0
2024-01-01 06:23:00,6.38,33,5.3861,82.3838,1.4415,26.2309,0
2024-01-01 06:24:00,6.4,33,5.4956,81.2165,1.463,25.9349,0
2024-01-01 06:25:00,6.42,33,5.2713,81.9088,1.4584,25.6798,0
2024-01-01 06:26:00,6.43,33,5.4961,81.5194,1.3357,25.533,0
2024-01-01 06:27:00,6.45,33,5.4573,81.9245,1.366,26.0345,0
2024-01-01 06:28:00,6.47,33,5.7043,81.0794,1.3034,26.0748,0
2024-01-01 06:29:00,6.48,33,5.503,80.9634,1.3562,25.8305,0
2024-01-01 06:30:00,6.5,33,5.3893,81.4136,1.3949,25.937,0
2024-01-01 06:31:00,6.52,33,5.7034,81.9232,1.3991,26.3306,0
2024-01-01 06:32:00,6.53,33,5.3057,82.3763,1.3148,26.177,0
2024-01-01 06:33:00,6.55,33,5.5759,82.2808,1.3876,26.288,0
2024-01-01 06:34:00,6.57,33,5.4853,80.9801,1.3889,26.0634,0
2024-01-01 06:35:00,6.58,33,5.6446,81.6166,1.3368,26.4609,0
2024-01-01 06:36:00,6.6,33,5.5556,82.2817,1.3433,25.8928,0
2024-01-01 06:37:00,6.62,33,5.6893,82.821,1.3717,26.4376,0
2024-01-01 06:38:00,6.63,33,5.5496,82.6872,1.34,26.4165,0
2024-01-01 06:39:00,6.65,33,5.7168,82.8485,1.3107,26.453,0
2024-01-01 06:40:00,6.67,33,5.5688,82.0063,1.3214,26.7458,0
2024-01-01 06:41:00,6.68,33,5.607,83.0779,1.3545,26.3042,0
2024-01-01 06:42:00,6.7,33,5.6549,83.0585,1.2641,26.7194,0
2024-01-01 06:43:00,6.72,33,5.6694,82.7812,1.3398,26.4338,0
2024-01-01 06:44:00,6.73,33,5.7031,82.3573,1.3927,26.6658,0
2024-01-01 06:45:00,6.75,33,5.7701,83.2683,1.2659,26.5252,0
2024-01-01 06:46:00,6.77,33,5.8571,81.4259,1.3507,26.3679,0
2024-01-01 06:47:00,6.78,33,5.8265,82.4494,1.3259,26.4884,0
2024-01-01 06:48:00,6.8,33,5.8794,82.89,1.3146,26.8848,0
2024-01-01 06:49:00,6.82,33,5.9042,82.8623,1.2698,26.3721,0
2024-01-01 06:50:00,6.83,33,5.8084,83.3928,1.2343,26.7828,0
2024-01-01 06:51:00,6.85,33,5.9326,82.9468,1.244,26.7151,0
2024-01-01 06:52:00,6.87,33,5.8896,83.1917,1.3084,26.7967,0
2024-01-01 06:53:00,6.88,33,5.8871,83.0864,1.2695,26.7849,0
2024-01-01 06:54:00,6.9,33,5.8543,83.81,1.2584,26.9454,0
2024-01-01 06:55:00,6.92,33,5.7229,83.3389,1.2664,26.692,0
2024-01-01 06:56:00,6.93,33,6.0093,82.8902,1.232,27.0242,0
2024-01-01 06:57:00,6.95,33,6.156,83.1488,1.3162,26.848,1
2024-01-01 06:58:00,6.97,33,6.0686,83.3137,1.246,26.848,1
2024-01-01 06:59:00,6.98,33,6.096,83.1953,1.3545,26.848,1
2024-01-01 07:00:00,7.0,33,6.0686,84.4599,1.2493,26.848,1
2024-01-01 07:01:00,7.02,33,6.1401,84.0394,1.2911,26.848,1
2024-01-01 07:02:00,7.03,33,5.9005,83.7961,1.2618,26.848,1
2024-01-01 07:03:00,7.05,33,6.2027,83.0289,1.2092,26.848,1
2024-01-01 07:04:00,7.07,33,6.122,84.7408,1.1857,26.848,1
2024-01-01 07:05:00,7.08,33,6.1251,83.8301,1.1846,26.848,1
2024-01-01 07:06:00,7.1,33,6.2563,82.7702,1.2508,26.848,1
2024-01-01 07:07:00,7.12,33,6.237,83.5934,1.214,26.848,1
2024-01-01 07:08:00,7.13,33,6.2533,83.8845,1.2584,26.848,1
2024-01-01 07:09:00,7.15,33,6.0583,84.3337,1.2135,26.848,1
2024-01-01 07:10:00,7.17,33,6.3133,84.3813,1.1866,27.6308,0
2024-01-01 07:11:00,7.18,33,6.2614,83.4448,1.2139,27.5512,0
2024-01-01 07:12:00,7.2,33,6.3039,84.7455,1.2489,27.6294,0
2024-01-01 07:13:00,7.22,33,6.1069,85.0441,1.2155,27.4146,0
2024-01-01 07:14:00,7.23,33,6.3898,84.3054,1.1795,27.8012,0
2024-01-01 07:15:00,7.25,33,6.239,84.902,1.2205,27.467,0
2024-01-01 07:16:00,7.27,33,6.111,84.8716,1.1659,27.6907,0
2024-01-01 07:17:00,7.28,33,6.4851,85.0201,1.1498,27.59,0
2024-01-01 07:18:00,7.3,33,6.0989,85.249,1.1622,27.4713,0
2024-01-01 07:19:00,7.32,33,6.2788,84.7242,1.1694,27.6635,0
2024-01-01 07:20:00,7.33,33,6.4047,84.7149,1.2386,27.6862,0
2024-01-01 07:21:00,7.35,33,6.6063,84.8427,0.9964,27.8149,0
2024-01-01 07:22:00,7.37,33,6.3455,85.0337,1.1128,27.7399,0
2024-01-01 07:23:00,7.38,33,6.3343,85.3154,1.1072,27.7774,0
2024-01-01 07:24:00,7.4,33,6.4632,85.2307,1.088,27.9563,0
2024-01-01 07:25:00,7.42,33,6.5332,85.0566,1.0636,27.746,0
2024-01-01 07:26:00,7.43,33,6.5444,85.4896,1.1396,27.6586,0
2024-01-01 07:27:00,7.45,33,6.3672,85.8278,1.1017,28.3723,0
2024-01-01 07:28:00,7.47,33,6.6782,86.1144,1.0821,27.9342,0
2024-01-01 07:29:00,7.48,33,6.5012,85.4981,0.9963,27.9994,0
2024-01-01 07:30:00,7.5,33,6.5062,85.9188,1.109,28.0351,0
2024-01-01 07:31:00,7.52,33,6.3195,86.2177,1.0732,27.9519,0
2024-01-01 07:32:00,7.53,33,6.5508,85.905,1.0699,28.2201,0
2024-01-01 07:33:00,7.55,33,6.6787,85.5181,1.0997,28.1486,0
2024-01-01 07:34:00,7.57,33,6.5858,85.4832,1.1243,28.44,0
2024-01-01 07:35:00,7.58,33,6.6463,86.2826,0.9618,28.2106,0
2024-01-01 07:36:00,7.6,33,6.4227,85.1303,1.1704,27.841,0
2024-01-01 07:37:00,7.62,33,6.4958,86.2034,1.0973,28.0509,0
2024-01-01 07:38:00,7.63,33,6.7499,85.7704,1.1644,28.1867,0
2024-01-01 07:39:00,7.65,33,6.5377,87.7168,1.0527,28.0574,0
2024-01-01 07:40:00,7.67,33,6.6892,86.3272,1.0454,28.0771,0
2024-01-01 07:41:00,7.68,33,6.4906,85.7317,1.0411,28.4453,0
2024-01-01 07:42:00,7.7,33,6.8622,86.6374,1.0923,28.4368,0
2024-01-01 07:43:00,7.72,33,6.5398,86.2216,1.1031,28.4778,0
2024-01-01 07:44:00,7.73,33,6.7533,87.2583,1.0392,28.5452,0
2024-01-01 07:45:00,7.75,33,6.6941,86.9773,1.0829,28.6634,0
2024-01-01 07:46:00,7.77,33,6.7611,86.9406,1.0265,28.8932,0
2024-01-01 07:47:00,7.78,33,6.9237,87.6644,1.1145,28.7509,0
2024-01-01 07:48:00,7.8,33,6.7626,86.3012,1.0585,28.4864,0
2024-01-01 07:49:00,7.82,33,6.735,86.5884,1.0829,28.4799,0
2024-01-01 07:50:00,7.83,33,7.0738,86.8581,1.1468,28.4577,0
2024-01-01 07:51:00,7.85,33,6.8651,87.4537,1.012,28.6929,0
2024-01-01 07:52:00,7.87,33,6.8558,86.9523,1.0171,28.7177,0
2024-01-01 07:53:00,7.88,33,6.9216,86.677,0.971,28.9708,0
2024-01-01 07:54:00,7.9,33,6.8342,86.9874,0.9965,29.1119,0
2024-01-01 07:55:00,7.92,33,6.8366,86.5062,0.9423,28.5716,0
2024-01-01 07:56:00,7.93,33,6.7765,87.9003,1.0408,28.9027,0
2024-01-01 07:57:00,7.95,33,7.0419,87.4352,0.944,29.4202,0
2024-01-01 07:58:00,7.97,33,7.0678,86.8978,1.0374,28.9347,0
2024-01-01 07:59:00,7.98,33,6.9261,86.9955,0.9622,28.8049,0
2024-01-01 08:00:00,8.0,33,7.1545,87.8031,0.9706,29.0722,0
2024-01-01 08:01:00,8.02,33,7.0782,88.3782,0.9645,29.1798,0
2024-01-01 08:02:00,8.03,33,7.0839,87.5221,0.9602,29.0203,0
2024-01-01 08:03:00,8.05,33,7.0484,87.4197,0.9111,29.0451,0
2024-01-01 08:04:00,8.07,33,7.0481,87.8,0.9691,29.0039,0
2024-01-01 08:05:00,8.08,33,7.1292,88.0575,0.9004,29.101,0
2024-01-01 08:06:00,8.1,33,6.9844,87.9984,0.9845,29.1848,0
2024-01-01 08:07:00,8.12,33,7.19,87.776,0.9501,29.4593,0
2024-01-01 08:08:00,8.13,33,7.1457,88.2495,1.0449,29.1473,0
2024-01-01 08:09:00,8.15,33,7.1308,88.4998,1.0333,28.9659,0
2024-01-01 08:10:00,8.17,33,7.0721,87.853,0.918,29.6697,0
2024-01-01 08:11:00,8.18,33,7.3392,88.9459,0.9844,29.1749,0
2024-01-01 08:12:00,8.2,33,7.2306,88.486,0.9029,29.7048,0
2024-01-01 08:13:00,8.22,33,7.2583,86.7223,0.9679,29.0295,0
2024-01-01 08:14:00,8.23,33,7.0798,87.9262,0.9784,29.2343,0
2024-01-01 08:15:00,8.25,33,7.1338,88.2526,1.0025,29.8001,0
2024-01-01 08:16:00,8.27,33,7.223,88.3891,0.8819,29.3851,0
2024-01-01 08:17:00,8.28,33,7.1447,88.4777,0.9247,29.409,0
2024-01-01 08:18:00,8.3,33,7.1991,88.3791,0.9222,29.5151,0
2024-01-01 08:19:00,8.32,33,7.0901,88.8765,0.9652,29.7948,0
2024-01-01 08:20:00,8.33,33,7.3367,88.5757,0.8869,29.3961,0
2024-01-01 08:21:00,8.35,33,7.1446,89.2629,1.021,29.3747,0
2024-01-01 08:22:00,8.37,33,7.2359,88.7054,0.9315,29.7065,0
2024-01-01 08:23:00,8.38,33,7.1571,88.9272,0.86,29.4268,0
2024-01-01 08:24:00,8.4,33,7.3698,89.2646,0.8741,29.7748,0
2024-01-01 08:25:00,8.42,33,7.4549,89.146,0.9764,29.8908,0
2024-01-01 08:26:00,8.43,33,7.4173,89.0501,0.8574,29.6516,0
2024-01-01 08:27:00,8.45,33,7.444,89.015,0.9183,30.0844,0
2024-01-01 08:28:00,8.47,33,7.351,89.461,0.9171,30.0352,0
2024-01-01 08:29:00,8.48,33,7.3728,88.3693,0.8789,29.9668,0
2024-01-01 08:30:00,8.5,33,7.4261,88.8652,0.8912,30.2225,0
2024-01-01 08:31:00,8.52,33,7.5873,88.7974,0.8512,29.8463,0
2024-01-01 08:32:00,8.53,33,7.4454,88.6348,0.905,29.8259,0
2024-01-01 08:33:00,8.55,33,7.5654,89.2305,0.8978,29.9577,0
2024-01-01 08:34:00,8.57,33,7.5781,88.7888,0.8556,29.8059,0
2024-01-01 08:35:00,8.58,33,7.6341,88.7998,0.902,9.816642267032456,1
2024-01-01 08:36:00,8.6,33,7.5021,89.0833,0.8371,30.2093,0
2024-01-01 08:37:00,8.62,33,7.4329,89.4936,0.8801,29.7105,0
2024-01-01 08:38:00,8.63,33,7.6392,89.4019,0.7936,30.5502,0
2024-01-01 08:39:00,8.65,33,7.402,89.6279,0.8097,30.2074,0
2024-01-01 08:40:00,8.67,33,7.599,89.8466,0.8649,30.2366,0
2024-01-01 08:41:00,8.68,33,7.6596,89.0293,0.949,29.9521,0
2024-01-01 08:42:00,8.7,33,7.52,89.8709,0.8824,30.5942,0
2024-01-01 08:43:00,8.72,33,7.5594,90.5277,0.8462,30.4154,0
2024-01-01 08:44:00,8.73,33,7.5334,89.5804,0.8598,29.8187,0
2024-01-01 08:45:00,8.75,33,7.6708,89.6994,0.8094,30.4841,0
2024-01-01 08:46:00,8.77,33,7.567,90.4465,0.8273,30.2829,0
2024-01-01 08:47:00,8.78,33,7.6479,90.0719,0.8632,30.3343,0
2024-01-01 08:48:00,8.8,33,7.5895,90.0368,0.7774,30.1242,0
2024-01-01 08:49:00,8.82,33,7.6267,90.7359,0.8492,30.6059,0
2024-01-01 08:50:00,8.83,33,7.7867,90.4733,0.8032,30.2467,0
2024-01-01 08:51:00,8.85,33,7.7142,89.9233,0.8487,30.1878,0
2024-01-01 08:52:00,8.87,33,7.928,89.8732,0.7699,29.9591,0
2024-01-01 08:53:00,8.88,33,7.8452,89.7379,0.7762,30.3194,0
2024-01-01 08:54:00,8.9,33,7.7188,90.7084,0.878,30.716,0
2024-01-01 08:55:00,8.92,33,7.6855,89.846,0.8646,30.5,0
2024-01-01 08:56:00,8.93,33,7.5672,89.7348,0.8444,30.6111,0
2024-01-01 08:57:00,8.95,33,7.8282,90.6034,0.7276,30.3801,0
2024-01-01 08:58:00,8.97,33,7.5843,90.9635,0.8492,30.7099,0
2024-01-01 08:59:00,8.98,33,7.8352,90.1273,0.7306,30.9684,0
2024-01-01 09:00:00,9.0,33,7.8888,90.7904,0.8086,30.6389,0
2024-01-01 09:01:00,9.02,33,7.8447,90.5738,0.7487,30.5353,0
2024-01-01 09:02:00,9.03,33,7.8886,90.9907,0.7769,30.8434,0
2024-01-01 09:03:00,9.05,33,7.84,90.696,0.7304,30.7433,0
2024-01-01 09:04:00,9.07,33,7.768,91.3115,0.7951,30.9875,0
2024-01-01 09:05:00,9.08,33,7.9874,90.7016,0.8187,30.6701,0
2024-01-01 09:06:00,9.1,33,7.8794,90.6437,0.7762,30.5155,0
2024-01-01 09:07:00,9.12,33,8.077,90.1919,0.7502,30.9334,0
2024-01-01 09:08:00,9.13,33,7.7533,91.4891,0.7599,30.7619,0
2024-01-01 09:09:00,9.15,33,7.9536,91.7618,0.8346,30.9045,0
2024-01-01 09:10:00,9.17,33,7.9975,91.6034,0.7568,30.8935,0
2024-01-01 09:11:00,9.18,33,7.968,91.5609,0.7417,30.7666,0
2024-01-01 09:12:00,9.2,33,8.0545,90.8624,0.83,30.9508,0
2024-01-01 09:13:00,9.22,33,7.9736,91.1636,0.7017,30.8321,0
2024-01-01 09:14:00,9.23,33,8.0537,91.2725,0.7016,31.2874,0
2024-01-01 09:15:00,9.25,33,7.9911,91.549,0.7798,31.1188,0
2024-01-01 09:16:00,9.27,33,7.7828,90.6181,0.7538,30.8771,0
2024-01-01 09:17:00,9.28,33,7.8729,91.3492,0.8211,30.9838,0
2024-01-01 09:18:00,9.3,33,8.1093,92.1263,0.8108,31.1803,0
2024-01-01 09:19:00,9.32,33,8.1214,91.9025,0.6997,30.8477,0
2024-01-01 09:20:00,9.33,33,8.1259,91.0094,0.7461,31.0538,0
2024-01-01 09:21:00,9.35,33,8.1885,91.4437,0.7289,31.3628,0
2024-01-01 09:22:00,9.37,33,7.8876,92.0739,0.6555,31.318,0
2024-01-01 09:23:00,9.38,33,8.2721,92.041,0.7651,31.375,0
2024-01-01 09:24:00,9.4,33,7.9789,90.7684,0.6979,31.3225,0
2024-01-01 09:25:00,9.42,33,8.1916,92.3827,0.7865,31.0968,0
2024-01-01 09:26:00,9.43,33,8.3218,92.1675,0.6632,30.8871,0
2024-01-01 09:27:00,9.45,33,8.1772,92.0327,0.7447,31.0017,0
2024-01-01 09:28:00,9.47,33,8.0981,91.0038,0.7974,30.7752,0
2024-01-01 09:29:00,9.48,33,8.167,91.5868,0.7071,30.969,0
2024-01-01 09:30:00,9.5,33,7.9565,91.3816,0.6505,31.0229,0
2024-01-01 09:31:00,9.52,33,8.1371,91.6656,0.7247,31.2951,0
2024-01-01 09:32:00,9.53,33,8.267,92.4714,0.7776,31.7102,0
2024-01-01 09:33:00,9.55,33,8.0928,92.4697,0.7125,31.5721,0
2024-01-01 09:34:00,9.57,33,8.4868,92.2671,0.6725,31.4116,0
2024-01-01 09:35:00,9.58,33,8.1056,91.9171,0.6489,31.3308,0
2024-01-01 09:36:00,9.6,33,8.2227,92.5091,0.7416,31.4025,0
2024-01-01 09:37:00,9.62,33,8.1864,92.9001,0.663,31.1812,0
2024-01-01 09:38:00,9.63,33,8.0856,91.6637,0.663,31.0847,0
2024-01-01 09:39:00,9.65,33,8.2397,91.9401,0.6205,31.4638,0
2024-01-01 09:40:00,9.67,33,8.3528,91.9003,0.6604,31.6903,0
2024-01-01 09:41:00,9.68,33,8.3339,92.5073,0.6088,31.6278,0
2024-01-01 09:42:00,9.7,33,8.1823,93.088,0.6044,31.3268,0
2024-01-01 09:43:00,9.72,33,8.3487,91.9634,0.6558,31.2525,0
2024-01-01 09:44:00,9.73,33,8.3347,92.0794,0.5814,31.2947,0
2024-01-01 09:45:00,9.75,33,8.3048,92.2985,0.7326,31.5582,0
2024-01-01 09:46:00,9.77,33,8.1669,92.2948,0.6792,31.5821,0
2024-01-01 09:47:00,9.78,33,8.338,91.6851,0.6914,31.4374,0
2024-01-01 09:48:00,9.8,33,8.3592,92.9358,0.6856,31.5255,0
2024-01-01 09:49:00,9.82,33,8.3863,92.3848,0.5841,31.9196,0
2024-01-01 09:50:00,9.83,33,8.1648,92.2344,0.7132,32.0405,0
2024-01-01 09:51:00,9.85,33,8.3142,91.9584,0.6513,31.6285,0
2024-01-01 09:52:00,9.87,33,8.5942,93.4583,0.6558,31.6385,0
2024-01-01 09:53:00,9.88,33,8.3387,91.6418,0.6165,31.8517,0
2024-01-01 09:54:00,9.9,33,8.6508,92.2266,0.6822,31.7662,0
2024-01-01 09:55:00,9.92,33,8.4495,92.4355,0.5664,32.2086,0
2024-01-01 09:56:00,9.93,33,8.5299,92.9083,0.5998,31.766,0
2024-01-01 09:57:00,9.95,33,8.4337,92.9341,0.5812,31.9241,0
2024-01-01 09:58:00,9.97,33,8.4152,93.0177,0.5972,31.7054,0
2024-01-01 09:59:00,9.98,33,8.4654,92.7146,0.6883,31.6344,0
2024-01-01 10:00:00,10.0,33,8.4667,93.1012,0.5634,32.0114,0
2024-01-01 10:01:00,10.02,33,8.6653,93.2599,0.5538,31.9528,0
2024-01-01 10:02:00,10.03,33,8.5047,92.4906,0.6718,31.8844,0
2024-01-01 10:03:00,10.05,33,8.368,93.5612,0.652,31.9823,0
2024-01-01 10:04:00,10.07,33,8.4513,93.8303,0.645,32.4024,0
2024-01-01 10:05:00,10.08,33,8.3795,92.5146,0.5573,32.1886,0
2024-01-01 10:06:00,10.1,33,8.3096,93.4175,0.5591,32.1062,0
2024-01-01 10:07:00,10.12,33,8.5922,93.0483,0.6075,32.0743,0
2024-01-01 10:08:00,10.13,33,8.5455,93.6716,0.5726,31.8712,0
2024-01-01 10:09:00,10.15,33,8.426,93.7541,0.5014,32.2424,0
2024-01-01 10:10:00,10.17,33,8.6452,93.4682,0.6131,32.4953,0
2024-01-01 10:11:00,10.18,33,8.4676,92.4276,0.6153,32.1157,0
2024-01-01 10:12:00,10.2,33,8.5584,92.4096,0.5872,32.113,0
2024-01-01 10:13:00,10.22,33,3.762144552197288,92.4234,0.6002,31.9712,1
2024-01-01 10:14:00,10.23,33,8.6129,93.6249,0.631,31.9841,0
2024-01-01 10:15:00,10.25,33,8.7014,93.9791,0.5817,32.1159,0
2024-01-01 10:16:00,10.27,33,8.4078,93.5983,0.5506,32.1438,0
2024-01-01 10:17:00,10.28,33,8.4786,93.7242,0.701,32.0099,0
2024-01-01 10:18:00,10.3,33,8.6085,94.237,0.6136,32.442,0
2024-01-01 10:19:00,10.32,33,8.5664,93.2423,0.5073,32.0853,0
2024-01-01 10:20:00,10.33,33,8.5791,93.3207,0.64,32.1017,0
2024-01-01 10:21:00,10.35,33,8.7784,94.5657,0.6277,31.9818,0
2024-01-01 10:22:00,10.37,33,8.5587,94.0944,0.5358,31.8907,0
2024-01-01 10:23:00,10.38,33,8.8003,93.4684,0.5729,32.1581,0
2024-01-01 10:24:00,10.4,33,8.6309,93.8206,0.5777,32.42,0
2024-01-01 10:25:00,10.42,33,8.6363,94.0054,0.5685,32.3818,0
2024-01-01 10:26:00,10.43,33,8.8322,93.5275,0.5482,32.6898,0
2024-01-01 10:27:00,10.45,33,8.6514,93.1522,0.5169,32.3192,0
2024-01-01 10:28:00,10.47,33,8.7304,93.7238,0.5501,32.0156,0
2024-01-01 10:29:00,10.48,33,8.6097,93.8767,0.5249,31.9844,0
2024-01-01 10:30:00,10.5,33,8.7271,93.9282,0.4535,32.4022,0
2024-01-01 10:31:00,10.52,33,8.7435,93.2166,0.5371,32.6752,0
2024-01-01 10:32:00,10.53,33,8.652,93.0198,0.6262,32.6925,0
2024-01-01 10:33:00,10.55,33,8.7328,95.1884,0.553,32.2945,0
2024-01-01 10:34:00,10.57,33,8.7858,93.1807,0.541,32.5199,0
2024-01-01 10:35:00,10.58,33,8.7045,93.3197,0.5579,32.1168,0
2024-01-01 10:36:00,10.6,33,8.6827,92.8519,0.5214,32.377,0
2024-01-01 10:37:00,10.62,33,8.7584,94.1565,0.614,32.4118,0
2024-01-01 10:38:00,10.63,33,8.5315,93.8092,0.5512,32.4808,0
2024-01-01 10:39:00,10.65,33,8.7952,94.2098,0.526,32.9268,0
2024-01-01 10:40:00,10.67,33,8.6393,95.0108,0.5429,32.2829,0
2024-01-01 10:41:00,10.68,33,8.777,93.4097,0.6133,32.4338,0
2024-01-01 10:42:00,10.7,33,8.8949,93.5855,0.5027,32.634,0
2024-01-01 10:43:00,10.72,33,8.9834,94.9575,0.5504,32.2403,0
2024-01-01 10:44:00,10.73,33,8.8238,93.839,0.5744,32.5091,0
2024-01-01 10:45:00,10.75,33,8.8642,93.3862,0.6078,32.5928,0
2024-01-01 10:46:00,10.77,33,8.5515,94.2384,0.5643,32.7188,0
2024-01-01 10:47:00,10.78,33,8.8284,94.3369,0.5185,32.58,0
2024-01-01 10:48:00,10.8,33,8.7329,94.3056,0.564,32.4847,0
2024-01-01 10:49:00,10.82,33,8.8672,95.0863,0.5412,32.5296,0
2024-01-01 10:50:00,10.83,33,8.7817,94.1063,0.4897,32.58,0
2024-01-01 10:51:00,10.85,33,8.8852,94.4294,0.5446,32.52,0
2024-01-01 10:52:00,10.87,33,8.8243,95.5753,0.6759,32.5165,0
2024-01-01 10:53:00,10.88,33,8.9525,94.8413,0.5413,32.3452,0
2024-01-01 10:54:00,10.9,33,8.5459,94.9397,0.5911,32.46,0
2024-01-01 10:55:00,10.92,33,8.9633,94.5055,0.6083,32.49,0
2024-01-01 10:56:00,10.93,33,8.8648,94.5153,0.5497,32.5793,0
2024-01-01 10:57:00,10.95,33,8.8779,94.364,0.5624,32.8601,0
2024-01-01 10:58:00,10.97,33,8.8072,95.0961,0.5235,32.637,0
2024-01-01 10:59:00,10.98,33,9.0809,93.7669,0.4962,32.831,0
2024-01-01 11:00:00,11.0,33,8.8701,94.3266,0.5329,32.784,0
2024-01-01 11:01:00,11.02,33,8.8743,94.9834,0.5779,32.5822,0
2024-01-01 11:02:00,11.03,33,8.9115,95.1636,0.4835,32.6949,0
2024-01-01 11:03:00,11.05,33,8.737,94.2317,0.5258,32.7821,0
2024-01-01 11:04:00,11.07,33,9.0507,93.5885,0.5332,32.5087,0
2024-01-01 11:05:00,11.08,33,8.8561,95.7409,0.6235,32.46,0
2024-01-01 11:06:00,11.1,33,8.7589,94.1332,0.5085,32.5452,0
2024-01-01 11:07:00,11.12,33,8.9309,93.9039,0.5791,32.7307,0
2024-01-01 11:08:00,11.13,33,8.8541,94.2476,0.5321,32.5968,0
2024-01-01 11:09:00,11.15,33,8.9896,94.0663,0.5376,32.9018,0
2024-01-01 11:10:00,11.17,33,8.9923,95.1283,0.444,32.763,0
2024-01-01 11:11:00,11.18,33,8.9232,94.9423,0.5123,32.6384,0
2024-01-01 11:12:00,11.2,33,9.0706,94.1089,0.5327,32.403,0
2024-01-01 11:13:00,11.22,33,9.0734,94.5719,0.5684,33.0653,0
2024-01-01 11:14:00,11.23,33,8.8949,94.8313,0.6484,32.8011,0
2024-01-01 11:15:00,11.25,33,8.7987,95.2887,0.4169,32.5339,0
2024-01-01 11:16:00,11.27,33,8.996,94.3591,0.564,32.2337,0
2024-01-01 11:17:00,11.28,33,8.9102,94.9154,0.5529,32.8342,0
2024-01-01 11:18:00,11.3,33,8.8358,94.683,0.4988,32.6017,0
2024-01-01 11:19:00,11.32,33,9.0343,93.983,0.631,32.5572,0
2024-01-01 11:20:00,11.33,33,8.9781,94.8883,0.5659,33.1312,0
2024-01-01 11:21:00,11.35,33,9.1229,95.1648,0.5053,32.6529,0
2024-01-01 11:22:00,11.37,33,8.993,95.1372,0.5377,33.0121,0
2024-01-01 11:23:00,11.38,33,9.015,94.4013,0.6519,32.6538,0
2024-01-01 11:24:00,11.4,33,9.0186,93.8658,0.6198,33.1109,0
